|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 0]1|,1,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 4, 0]1|,0,0,0,,0
|[5, 4, 1]1|,0,0,0,,0
|[5, 4, 2]1|,0,0,0,,0
|[5, 4, 5, 0]1|,0,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
|[5, 4, 5, 2]1|,0,0,0,,0
|[5, 1]1|,2,0,0,,3
[7]2,0,0,0,,0
[11]2,1,0,0.22916666666666666,,0
[12]2,0,0,0,,0
|[5, 2]1|,2,0,0,,4
[7]2,1,0,-0.2708333333333333,,16
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 3]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 3]1|,0,0,0,,0
|[5, 4, 0]1|,0,0,0,,0
|[5, 4, 1]1|,0,0,0,,0
|[5, 4, 3]1|,0,0,0,,0
|[5, 4, 5, 0]1|,0,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
|[5, 4, 5, 3]1|,0,0,0,,0
[8]2,0,0,0,,0
[11]2,0,0,0,,0
[12]2,1,0,0.22916666666666666,,0
|[5, 3]1|,2,0,0,,4
[7]2,1,0,0.08333333333333333,,16
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 4, 0]1|,0,0,0,,0
|[5, 4, 1]1|,0,0,0,,0
|[5, 4, 2]1|,0,0,0,,0
|[5, 4, 5, 0]1|,0,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
|[5, 4, 5, 2]1|,0,0,0,,0
[8]2,0,0,0,,0
[11]2,1,0,0.25,,0
[12]2,0,0,0,,0
|[5, 4]1|,2,0,0,,2
[11]2,1,0,0.2916666666666667,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,0.14583333333333334,,0
|[9, 11]2|,13,0,0.15384615384615383,,12
[0]1,2,0,0,,2
[10]2,0,0,0,,0
[12]2,1,0,0.2708333333333333,,0
[1]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,1,0,0.14583333333333334,,0
[2]1,1,0,0,,5
[7]2,1,0,0.22916666666666666,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,0,0,0,,0
[3]1,1,0,0,,5
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,1,0,0.4583333333333333,,0
[12]2,0,0,0,,0
|[4, 0]1|,1,0,0,,2
[10]2,1,0,0.10416666666666667,,0
[12]2,0,0,0,,0
|[4, 1]1|,1,0,0,,4
[7]2,1,0,-0.25,,0
[8]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,0,0,0,,0
|[4, 2]1|,1,0,0,,5
[7]2,1,0,0.1875,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,0,0,0,,0
|[4, 3]1|,1,0,0,,5
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,1,0,0.14583333333333334,,0
|[4, 5, 0]1|,1,0,0,,2
[10]2,1,0,0.22916666666666666,,0
[12]2,0,0,0,,0
|[4, 5, 1]1|,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,1,0,0.3125,,0
|[4, 5, 2]1|,1,0,0,,5
[7]2,0,0,0,,0
[8]2,1,0,-0.041666666666666664,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,0,0,0,,0
|[4, 5, 3]1|,1,0,0,,5
[7]2,0,0,0,,0
[8]2,1,0,-0.041666666666666664,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,0,0,0,,0
|[9, 12]2|,14,0,0.18452380952380953,,5
[0]1,3,0,0,,3
[7]2,1,0,0.08333333333333333,,0
[10]2,1,0,0.1875,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[5]1,0,0,0,,0
[11]2,1,0,0.14583333333333334,,6
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
[1]1,3,0,0,,4
[7]2,1,0,0.25,,4
[0]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[8]2,1,0,0.3541666666666667,,4
[0]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
[10]2,0,0,0,,0
[11]2,1,0,0.2916666666666667,,0
[2]1,3,0,0,,5
[7]2,1,0,-0.08333333333333333,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.25,,5
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[9]2,1,0,0.3958333333333333,,0
[10]2,0,0,0,,0
[11]2,0,0,0,,0
[3]1,3,0,0,,5
[7]2,1,0,-0.1875,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.2708333333333333,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[9]2,0,0,0,,0
[10]2,1,0,0.3541666666666667,,0
[11]2,0,0,0,,0
[5]1,2,0,0,,3
[7]2,0,0,0,,0
[10]2,1,0,0.08333333333333333,,0
[11]2,0,0,0,,0
|[10, 9, 10]2|,26,0,0.4262820512820513,,8
[1]1,4,0,0,,3
[7]2,2,0,0.5416666666666666,,3
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[5]1,0,0,0,,0
[11]2,1,0,1.0,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,1.0,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[2]1,3,0,0,,4
[7]2,1,0,-0.3125,,6
[1]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 3]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[8]2,0,0,0,,0
[11]2,1,0,0.20833333333333334,,0
[12]2,0,0,0,,0
[3]1,3,0,0,,4
[7]2,1,0,1.0,,6
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 1]1|,1,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.16666666666666666,,6
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 1]1|,1,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[11]2,1,0,0.2916666666666667,,0
[12]2,0,0,0,,0
[4]1,3,0,0,,2
[11]2,2,0,0.3645833333333333,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[12]2,1,0,0.020833333333333332,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[5, 1]1|,3,0,0,,3
[7]2,1,0,0.14583333333333334,,4
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[5, 2]1|,1,0,0,,0
|[5, 3]1|,0,0,0,,0
[11]2,1,0,1.0,,0
[12]2,1,0,0.2708333333333333,,5
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[5, 2]1|,3,0,0,,4
[7]2,1,0,0.041666666666666664,,11
[1]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 3]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 3]1|,0,0,0,,0
|[5, 4, 1]1|,0,0,0,,0
|[5, 4, 3]1|,0,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
|[5, 4, 5, 3]1|,0,0,0,,0
[8]2,1,0,1.0,,6
[1]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 4, 1]1|,1,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
[11]2,0,0,0,,0
[12]2,1,0,0.375,,0
|[5, 3]1|,3,0,0,,4
[7]2,1,0,1.0,,11
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 4, 1]1|,0,0,0,,0
|[5, 4, 2]1|,0,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
|[5, 4, 5, 2]1|,1,0,0,,0
[8]2,1,0,-0.08333333333333333,,0
[11]2,1,0,0.14583333333333334,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,0,0,0,,0
|[5, 4]1|,3,0,0,,2
[11]2,2,0,0.48958333333333337,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,0.4166666666666667,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 11]2|,32,0,0.4928385416666668,,5
[0]1,7,0,0,,3
[7]2,2,0,0.6145833333333334,,4
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
[10]2,3,0,0.6597222222222222,,3
[2]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,1,0,0.5208333333333334,,0
[9]2,0,0,0,,0
[12]2,0,0,0,,0
[3]1,1,0,0,,0
[5]1,1,0,0,,2
[7]2,1,0,0.4583333333333333,,0
[12]2,0,0,0,,0
[12]2,2,0,0.14583333333333334,,6
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,1,0,0.1875,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[1]1,7,0,0,,4
[7]2,2,0,0.35416666666666663,,4
[0]1,1,0,0,,3
[8]2,1,0,0.375,,0
[10]2,0,0,0,,0
[12]2,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
[8]2,3,0,1.0,,4
[0]1,1,0,0,,3
[7]2,0,0,0,,0
[10]2,1,0,1.0,,0
[12]2,0,0,0,,0
[2]1,1,0,0,,5
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,1,0,1.0,,0
[12]2,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[10]2,1,0,0.1875,,5
[0]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,0.125,,0
[2]1,6,0,0,,5
[7]2,1,0,0.4375,,5
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,-0.1875,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[9]2,1,0,0.25,,5
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[10]2,1,0,0.125,,4
[0]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,0.4166666666666667,,0
[3]1,6,0,0,,5
[7]2,1,0,0.041666666666666664,,0
[8]2,1,0,0.22916666666666666,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[9]2,2,0,1.0,,5
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[10]2,1,0,1.0,,0
[12]2,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[10]2,1,0,1.0,,4
[0]1,0,0,0,,0
[2]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,-0.16666666666666666,,10
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,1,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[5]1,6,0,0,,3
[7]2,1,0,0.2916666666666667,,3
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[10]2,3,0,0.8333333333333334,,3
[0]1,1,0,0,,2
[7]2,1,0,0.5,,0
[12]2,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[12]2,2,0,0.5729166666666666,,10
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,1,0,0.14583333333333334,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,1,0,0,,0
|[5, 3]1|,0,0,0,,0
|[5, 4]1|,0,0,0,,0
|[10, 9, 12]2|,24,0,0.4053819444444445,,8
[0]1,3,0,0,,4
[7]2,1,0,0.4583333333333333,,0
[8]2,1,0,0.1875,,6
[1]1,0,0,0,,0
[2]1,1,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[10]2,1,0,0.22916666666666666,,6
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[11]2,0,0,0,,0
[1]1,3,0,0,,4
[7]2,1,0,0.2916666666666667,,4
[0]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[8]2,1,0,1.0,,5
[0]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[10]2,0,0,0,,0
[11]2,1,0,0.5416666666666666,,0
[2]1,3,0,0,,5
[7]2,1,0,0.3958333333333333,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
[8]2,0,0,0,,0
[9]2,1,0,0.3541666666666667,,0
[10]2,0,0,0,,0
[11]2,0,0,0,,0
|[4, 0]1|,3,0,0,,4
[7]2,1,0,0.5416666666666666,,0
[8]2,1,0,0.20833333333333334,,3
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[5]1,0,0,0,,0
[10]2,1,0,0.3125,,3
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[5]1,1,0,0,,0
[11]2,0,0,0,,0
|[4, 1]1|,3,0,0,,4
[7]2,1,0,1.0,,4
[0]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,-0.14583333333333334,,5
[0]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[10]2,1,0,1.0,,0
[11]2,0,0,0,,0
|[4, 2]1|,3,0,0,,5
[7]2,1,0,0.3333333333333333,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.2916666666666667,,0
[9]2,1,0,0.14583333333333334,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
[10]2,0,0,0,,0
[11]2,0,0,0,,0
|[4, 5]1|,3,0,0,,4
[7]2,1,0,1.0,,3
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[8]2,1,0,0.3125,,3
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[10]2,0,0,0,,0
[11]2,1,0,0.3125,,0
[5]1,3,0,0,,4
[7]2,1,0,0.16666666666666666,,9
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 0]1|,1,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5, 0]1|,0,0,0,,0
|[4, 5, 1]1|,0,0,0,,0
|[4, 5, 2]1|,0,0,0,,0
[8]2,1,0,0.16666666666666666,,9
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,1,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5, 0]1|,0,0,0,,0
|[4, 5, 1]1|,0,0,0,,0
|[4, 5, 2]1|,0,0,0,,0
[10]2,0,0,0,,0
[11]2,1,0,0.375,,0
|[10, 11]2|,17,0,0.26960784313725494,,12
[0]1,2,0,0,,4
|[9, 10]2|,1,0,0.5208333333333334,,0
|[9, 11]2|,1,0,0.14583333333333334,,9
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5, 1]1|,0,0,0,,0
|[4, 5, 2]1|,0,0,0,,0
|[4, 5, 3]1|,0,0,0,,0
|[9, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
[1]1,2,0,0,,8
[7]2,1,0,0.0625,,8
[0]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 3]1|,0,0,0,,0
|[5, 4]1|,0,0,0,,0
[8]2,0,0,0,,0
|[9, 7]2|,0,0,0,,0
|[9, 8]2|,0,0,0,,0
|[9, 10]2|,0,0,0,,0
|[9, 11]2|,0,0,0,,0
|[9, 12]2|,0,0,0,,0
[12]2,1,0,0.0625,,0
[2]1,2,0,0,,4
[7]2,1,0,0.041666666666666664,,8
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 3]1|,0,0,0,,0
|[5, 4]1|,0,0,0,,0
[8]2,0,0,0,,0
[9]2,1,0,0.20833333333333334,,0
[12]2,0,0,0,,0
[3]1,2,0,0,,4
[7]2,1,0,0.3541666666666667,,0
[8]2,1,0,0.14583333333333334,,8
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 4]1|,0,0,0,,0
[9]2,0,0,0,,0
[12]2,0,0,0,,0
|[4, 0]1|,2,0,0,,4
|[9, 10]2|,1,0,0.041666666666666664,,6
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 3]1|,0,0,0,,0
|[9, 11]2|,0,0,0,,0
|[9, 12]2|,1,0,0.14583333333333334,,0
[12]2,0,0,0,,0
|[4, 1]1|,1,0,0,,8
[7]2,0,0,0,,0
[8]2,0,0,0,,0
|[9, 7]2|,0,0,0,,0
|[9, 8]2|,0,0,0,,0
|[9, 10]2|,0,0,0,,0
|[9, 11]2|,0,0,0,,0
|[9, 12]2|,1,0,0.14583333333333334,,0
[12]2,0,0,0,,0
|[4, 2]1|,1,0,0,,4
[7]2,0,0,0,,0
[8]2,1,0,0.1875,,0
[9]2,0,0,0,,0
[12]2,0,0,0,,0
|[4, 3]1|,1,0,0,,4
[7]2,0,0,0,,0
[8]2,1,0,0.4166666666666667,,0
[9]2,0,0,0,,0
[12]2,0,0,0,,0
|[4, 5, 0]1|,1,0,0,,0
|[4, 5, 1]1|,1,0,0,,8
[7]2,0,0,0,,0
[8]2,0,0,0,,0
|[9, 7]2|,0,0,0,,0
|[9, 8]2|,1,0,1.0,,0
|[9, 10]2|,0,0,0,,0
|[9, 11]2|,0,0,0,,0
|[9, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
|[4, 5, 2]1|,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[12]2,1,0,0.041666666666666664,,0
|[4, 5, 3]1|,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[12]2,1,0,0.0625,,0
|[10, 12]2|,16,0,0.23046875000000003,,5
[0]1,4,0,0,,8
[7]2,1,0,0.0,,4
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,1,0,0,,0
|[9, 7]2|,1,0,0.16666666666666666,,4
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 10]2|,1,0,0.3541666666666667,,0
|[9, 11]2|,1,0,0.1875,,5
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 12, 7]2|,0,0,0,,0
|[9, 12, 10]2|,0,0,0,,0
|[9, 12, 11]2|,0,0,0,,0
[11]2,0,0,0,,0
[1]1,3,0,0,,11
[7]2,1,0,-0.16666666666666666,,5
[0]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,-0.10416666666666667,,5
[0]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 7]2|,0,0,0,,0
|[9, 8]2|,1,0,0.3125,,0
|[9, 10]2|,0,0,0,,0
|[9, 11]2|,0,0,0,,0
|[9, 12, 7]2|,0,0,0,,0
|[9, 12, 8]2|,0,0,0,,0
|[9, 12, 10]2|,0,0,0,,0
|[9, 12, 11]2|,0,0,0,,0
[11]2,0,0,0,,0
[2]1,3,0,0,,4
[7]2,1,0,1.0,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.2916666666666667,,0
[9]2,0,0,0,,0
[11]2,0,0,0,,0
[3]1,3,0,0,,4
[7]2,1,0,0.2916666666666667,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.10416666666666667,,0
[9]2,1,0,0.020833333333333332,,5
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[11]2,0,0,0,,0
[5]1,3,0,0,,8
[7]2,1,0,0.041666666666666664,,4
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
|[9, 7]2|,1,0,0.20833333333333334,,3
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[9, 10]2|,0,0,0,,0
|[9, 11]2|,0,0,0,,0
|[9, 12, 7]2|,0,0,0,,0
|[9, 12, 10]2|,0,0,0,,0
|[9, 12, 11]2|,0,0,0,,0
[11]2,1,0,-0.020833333333333332,,0
[11]2,13,0,0.14743589743589744,,10
[0]1,2,0,0,,10
|[9, 10]2|,1,0,0.4166666666666667,,10
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
